Container is store 10000 languages:
[Procedural]: name = AZMEZYPTRM  year = 1945  popularity = 83.23 abstract variables = True, quotient = 194.5
[ObjectOriented]: name = CPEXVABDET  year = 2018  popularity = 95.59 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = KULHUZTADD  year = 2018  popularity = 13.84 lazy calculation = False legacy = STRICT, quotient = 201.8
[Functional]: name = VMYIKQVIZP  year = 2018  popularity = 95.72 lazy calculation = False legacy = STRICT, quotient = 201.8
[Functional]: name = ZAGENZNMDE  year = 2018  popularity = 16.21 lazy calculation = True legacy = STRICT, quotient = 201.8
[Functional]: name = MXJOLIRJAF  year = 2018  popularity = 16.24 lazy calculation = False legacy = STRICT, quotient = 201.8
[ObjectOriented]: name = DLOIIQBKKN  year = 2018  popularity = 51.43 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
[ObjectOriented]: name = YXAOLUZRXP  year = 2018  popularity = 5.08 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = ZNFRKZHTES  year = 2018  popularity = 41.54 lazy calculation = True legacy = STRICT, quotient = 201.8
[Procedural]: name = ZQKPJWTYXW  year = 2018  popularity = 77.84 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = JFOOMVRLAC  year = 2018  popularity = 71.57 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = EOGHMOBQNO  year = 2018  popularity = 70.85 lazy calculation = True legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = TXDQMCTVVR  year = 2018  popularity = 30.06 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = HBPHVYBNYI  year = 2018  popularity = 66.41 lazy calculation = True legacy = STRICT, quotient = 201.8
[ObjectOriented]: name = MWEIGPXJYZ  year = 2018  popularity = 87.44 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = IKZEKLCYWV  year = 2018  popularity = 88.68 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = FDGVLJLGIW  year = 2018  popularity = 13.83 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = OJMSKULZPB  year = 2018  popularity = 25.49 abstract variables = False, quotient = 201.8
[Procedural]: name = OQOUXHXCCP  year = 2018  popularity = 30.89 abstract variables = False, quotient = 201.8
[Functional]: name = QBRQCOASKG  year = 2018  popularity = 31.81 lazy calculation = True legacy = ERROR, quotient = 201.8
[Functional]: name = ULCDYTSQPP  year = 2018  popularity = 42.18 lazy calculation = True legacy = ERROR, quotient = 201.8
[Functional]: name = EBIMKPNFJE  year = 2018  popularity = 26.57 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = SKYSHCOSTG  year = 2018  popularity = 5.95 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = RXBDIZTVAH  year = 2018  popularity = 9.32 abstract variables = True, quotient = 201.8
[ObjectOriented]: name = RYRWJXXLDA  year = 2018  popularity = 43.98 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[ObjectOriented]: name = BAMSEVJUEA  year = 2018  popularity = 17.92 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = NLUZJZRQGZ  year = 2018  popularity = 36.43 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = URCCJXXMKA  year = 2018  popularity = 78.49 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = PLZPIKSIAM  year = 2018  popularity = 82.77 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = OMLWDGZQFN  year = 2018  popularity = 72.65 lazy calculation = False legacy = ERROR, quotient = 201.8
[Procedural]: name = VZSAGMGZQD  year = 2018  popularity = 80.78 abstract variables = False, quotient = 201.8
[Procedural]: name = MFDIKLQKVJ  year = 2018  popularity = 38.88 abstract variables = False, quotient = 201.8
[Procedural]: name = ILUPEHUSXG  year = 2018  popularity = 48.73 abstract variables = True, quotient = 201.8
[ObjectOriented]: name = UKDZQXXAKD  year = 2018  popularity = 22.15 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[ObjectOriented]: name = YDFTAVZTIA  year = 2018  popularity = 71.52 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = AMKATRPPNX  year = 2018  popularity = 87.76 lazy calculation = False legacy = STRICT, quotient = 201.8
[Procedural]: name = XLGRGAZWLB  year = 2018  popularity = 63.18 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = HRIWVONBFR  year = 2018  popularity = 24.19 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = BJILOLBOPH  year = 2018  popularity = 98.51 abstract variables = True, quotient = 201.8
[Functional]: name = GYCESRUFGZ  year = 2018  popularity = 63.18 lazy calculation = False legacy = STRICT, quotient = 201.8
[Procedural]: name = SFSCKJNCXT  year = 2018  popularity = 79.32 abstract variables = False, quotient = 201.8
[Procedural]: name = FLFZUJJXYH  year = 2018  popularity = 80.38 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = TYKEXAGMRW  year = 2018  popularity = 42.89 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = VDYDGQIGPV  year = 2018  popularity = 85.49 abstract variables = False, quotient = 201.8
[Functional]: name = LNEJFCKZNH  year = 2018  popularity = 58.97 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = LXYCAXKOMK  year = 2018  popularity = 36.79 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = CUKMTGCXKC  year = 2018  popularity = 83.24 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = GIVAEMAUVO  year = 2018  popularity = 61.4 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Procedural]: name = LFCOCAOTLL  year = 2018  popularity = 20.98 abstract variables = True, quotient = 201.8
[Procedural]: name = GRCQFTATAT  year = 2018  popularity = 30.15 abstract variables = True, quotient = 201.8
[Functional]: name = HRYEJYXRZK  year = 2018  popularity = 76.11 lazy calculation = True legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = GWYYJBZBNO  year = 2018  popularity = 51.14 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = NMRZAPJPAI  year = 2018  popularity = 90.35 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = PRQVOEHHGX  year = 2018  popularity = 80.29 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = RDWKIYLUOD  year = 2018  popularity = 41.9 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
[Procedural]: name = NWPDQFMFHU  year = 2018  popularity = 92.1 abstract variables = True, quotient = 201.8
[Procedural]: name = HZDNJQLXLS  year = 2018  popularity = 84.17 abstract variables = True, quotient = 201.8
[ObjectOriented]: name = QPXXMQBNXU  year = 2018  popularity = 9.55 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = DKOGAHCLOD  year = 2018  popularity = 23.55 lazy calculation = True legacy = STRICT, quotient = 201.8
[ObjectOriented]: name = UUFCQVJSOP  year = 2018  popularity = 14.24 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = OQCGUUZIQF  year = 2018  popularity = 50.5 lazy calculation = True legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = GPZZNCLMPP  year = 2018  popularity = 69.55 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
[ObjectOriented]: name = OEHPVSGKVR  year = 2018  popularity = 19.12 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = BVUSFAGJBF  year = 2018  popularity = 36.86 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[Functional]: name = YUJRQBJWWA  year = 2018  popularity = 46.46 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = YUSYUOJLCL  year = 2018  popularity = 20.95 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = NXGQZKHFJR  year = 2018  popularity = 88.71 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = PSKXRGGQXU  year = 2018  popularity = 7.24 abstract variables = True, quotient = 201.8
[Functional]: name = MXGASKRLJO  year = 2018  popularity = 3.13 lazy calculation = False legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = CQXJRNXNWN  year = 2018  popularity = 41.4 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = YDFISTVMUA  year = 2018  popularity = 71.31 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = XIWIJXMHUW  year = 2018  popularity = 71.39 abstract variables = False, quotient = 201.8
[Functional]: name = KRVZNUWRYT  year = 2018  popularity = 75.27 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = ICKENNAQZV  year = 2018  popularity = 17.64 abstract variables = True, quotient = 201.8
[Functional]: name = SWXBHMEGAV  year = 2018  popularity = 83.86 lazy calculation = True legacy = ERROR, quotient = 201.8
[Functional]: name = MRDNXYLNYO  year = 2018  popularity = 21.04 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Functional]: name = UKSLJJZIUO  year = 2018  popularity = 30.22 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = IJOFVLFRAE  year = 2018  popularity = 54.91 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = CYAYVMEFSZ  year = 2018  popularity = 88.86 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Procedural]: name = KTMFNLONLB  year = 2018  popularity = 30.25 abstract variables = True, quotient = 201.8
[ObjectOriented]: name = TVOTZPJTQV  year = 2018  popularity = 43.07 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = PWHNIOTNCQ  year = 2018  popularity = 4.65 lazy calculation = False legacy = ERROR, quotient = 201.8
[Functional]: name = RCUGXVQRAD  year = 2018  popularity = 39.31 lazy calculation = False legacy = ERROR, quotient = 201.8
[Procedural]: name = SOUIZKJZXL  year = 2018  popularity = 70.85 abstract variables = False, quotient = 201.8
[Functional]: name = TQMKQJKAOE  year = 2018  popularity = 17.87 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Procedural]: name = IJNNAEUTVI  year = 2018  popularity = 90.52 abstract variables = False, quotient = 201.8
[Procedural]: name = YXUIQUOOYH  year = 2018  popularity = 79.25 abstract variables = True, quotient = 201.8
[Functional]: name = DZXYRKUWBF  year = 2018  popularity = 16.76 lazy calculation = False legacy = STRICT, quotient = 201.8
[Functional]: name = VULQQDIGGF  year = 2018  popularity = 85.05 lazy calculation = False legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = GKIYEDXIZU  year = 2018  popularity = 14.65 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = ODUOXBKHFD  year = 2018  popularity = 79.2 lazy calculation = False legacy = DYNAMIC, quotient = 201.8
[Functional]: name = HRFNIRJAEO  year = 2018  popularity = 31.67 lazy calculation = True legacy = ERROR, quotient = 201.8
[Functional]: name = QZRYULRJKQ  year = 2018  popularity = 86.89 lazy calculation = True legacy = STRICT, quotient = 201.8
[Procedural]: name = DFPVLLKFMC  year = 2018  popularity = 4.9 abstract variables = False, quotient = 201.8
[Functional]: name = SEWQDWXUJN  year = 2018  popularity = 48.68 lazy calculation = True legacy = STRICT, quotient = 201.8
[Procedural]: name = WFNBSPNANH  year = 2018  popularity = 36.08 abstract variables = False, quotient = 201.8
[ObjectOriented]: name = CZYFOJXVGF  year = 2018  popularity = 28.27 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Functional]: name = HQZBIXGFOX  year = 2018  popularity = 16.17 lazy calculation = False legacy = ERROR, quotient = 201.8
[ObjectOriented]: name = WNRRZAQBZX  year = 2018  popularity = 73.43 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[ObjectOriented]: name = UDDPVTQVON  year = 2018  popularity = 32.88 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = FUBKSAHKWB  year = 2018  popularity = 50.11 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[Functional]: name = EWLZQOXRJK  year = 2018  popularity = 68.15 lazy calculation = True legacy = STRICT, quotient = 201.8
[ObjectOriented]: name = LDVPNFFJWW  year = 2018  popularity = 34.34 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.8
[Functional]: name = FMJZEXQZQC  year = 2018  popularity = 80.1 lazy calculation = True legacy = ERROR, quotient = 201.8
[Procedural]: name = KJFEPVSERF  year = 2018  popularity = 75.58 abstract variables = True, quotient = 201.8
[Functional]: name = MVTIFZVFGO  year = 2018  popularity = 90.41 lazy calculation = True legacy = ERROR, quotient = 201.8
[Functional]: name = QPTYRBCCTO  year = 2018  popularity = 53.37 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = KRIDPOFZLI  year = 2018  popularity = 77.52 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = JKQBRUOSHF  year = 2018  popularity = 89.93 abstract variables = False, quotient = 201.8
[Functional]: name = PUCQIQSENT  year = 2018  popularity = 63.48 lazy calculation = False legacy = ERROR, quotient = 201.8
[Functional]: name = GUAUCKONMU  year = 2018  popularity = 32.2 lazy calculation = True legacy = DYNAMIC, quotient = 201.8
[ObjectOriented]: name = SALKCUEYUC  year = 2018  popularity = 61.73 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.8
[ObjectOriented]: name = QCLGBMESJE  year = 2018  popularity = 28.19 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.8
[Procedural]: name = ORSWIOHXPD  year = 2018  popularity = 42.22 abstract variables = False, quotient = 201.8
[Procedural]: name = DIKSBGBAZR  year = 2018  popularity = 59.0 abstract variables = False, quotient = 201.8
[Functional]: name = QDIXLXKKJL  year = 2019  popularity = 63.73 lazy calculation = True legacy = STRICT, quotient = 201.9
[ObjectOriented]: name = VJRPTSYSXM  year = 2019  popularity = 68.18 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.9
[Functional]: name = PIZZWDWKDF  year = 2019  popularity = 17.75 lazy calculation = False legacy = STRICT, quotient = 201.9
[Procedural]: name = VWNPIRWSIY  year = 2019  popularity = 65.41 abstract variables = False, quotient = 201.9
[Procedural]: name = PBESJJPHDZ  year = 2019  popularity = 33.46 abstract variables = False, quotient = 201.9
[ObjectOriented]: name = OWMWSKELGR  year = 2019  popularity = 28.1 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.9
[Procedural]: name = EAWFFMBMEW  year = 2019  popularity = 25.97 abstract variables = True, quotient = 201.9
[Functional]: name = BLJIZMJEYD  year = 2019  popularity = 35.71 lazy calculation = True legacy = ERROR, quotient = 201.9
[Functional]: name = XJKQUTKTKM  year = 2019  popularity = 19.68 lazy calculation = True legacy = STRICT, quotient = 201.9
[Functional]: name = SMGJJXDHTU  year = 2019  popularity = 24.08 lazy calculation = True legacy = DYNAMIC, quotient = 201.9
[Functional]: name = SISFIYXWJK  year = 2019  popularity = 82.47 lazy calculation = False legacy = ERROR, quotient = 201.9
[ObjectOriented]: name = HTXAWSLMCY  year = 2019  popularity = 33.32 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.9
[Procedural]: name = VQEWQVBFOL  year = 2019  popularity = 66.9 abstract variables = False, quotient = 201.9
[ObjectOriented]: name = YIQSDVWLVU  year = 2019  popularity = 56.06 abstract variables = False legacy = Legacy.SINGLE, quotient = 201.9
[ObjectOriented]: name = DNIJDULZDB  year = 2019  popularity = 71.62 abstract variables = True legacy = Legacy.MULTIPLE, quotient = 201.9
[ObjectOriented]: name = ZFQOZLDPIB  year = 2019  popularity = 33.9 abstract variables = True legacy = Legacy.SINGLE, quotient = 201.9
[Functional]: name = YRSBVZHUYX  year = 2019  popularity = 27.41 lazy calculation = False legacy = STRICT, quotient = 201.9
[Procedural]: name = DLMEJIHTAF  year = 2019  popularity = 76.22 abstract variables = False, quotient = 201.9
[Functional]: name = ZTETUTHDFD  year = 2019  popularity = 25.47 lazy calculation = True legacy = STRICT, quotient = 201.9
[ObjectOriented]: name = ANAQHFSPAC  year = 2019  popularity = 56.44 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.9
[Functional]: name = KYMIOWLOVN  year = 2019  popularity = 24.36 lazy calculation = True legacy = STRICT, quotient = 201.9
[ObjectOriented]: name = BUJBEAZAJN  year = 2019  popularity = 92.52 abstract variables = False legacy = Legacy.MULTIPLE, quotient = 201.9
